,isin,name,country,industry,e19,e18,is_europe,e18avg,e18std,e18zscore,is_above_e18avg,trend
697,KR7055550008,SHINHAN FINANCIAL GROUP COMPANY LIMITED,South Korea,"Financial intermediation, except insurance and pension funding (65)",-0.000915023,-0.001253799,0,-0.04127822142600897,0.10292426239439273,0.38887256993536135,0,-0.1663592650019547
698,GB00B1VZ0M25,HARGREAVES LANSDOWN PLC,United Kingdom,"Financial intermediation, except insurance and pension funding (65)",-0.000911569,-0.001161178,1,-0.04127822142600897,0.10292426239439273,0.38977246465255727,0,0.2230702467674183
699,GB00B1H0DZ51,TP ICAP PLC,United Kingdom,"Financial intermediation, except insurance and pension funding (65)",-0.000845904,-0.001771908,1,-0.04127822142600897,0.10292426239439273,0.3838386839696337,0,-0.20463133286829688
700,GB0001765816,BREWIN DOLPHIN HOLDINGS PLC,United Kingdom,"Financial intermediation, except insurance and pension funding (65)",-0.000830902,-0.001089612,1,-0.04127822142600897,0.10292426239439273,0.3904677914718622,0,-0.3577074842523352
701,CH0244767585,UBS GROUP AG,Switzerland,"Financial intermediation, except insurance and pension funding (65)",-0.000816298,-0.000826841,0,-0.04127822142600897,0.10292426239439273,0.39302084353059924,0,0.005972513541266307
702,AU000000CBA7,COMMONWEALTH BANK OF AUSTRALIA,Australia,"Financial intermediation, except insurance and pension funding (65)",-0.0007387089999999999,-0.0008872369999999998,0,-0.04127822142600897,0.10292426239439273,0.3924340431144975,0,-0.21486647446210172
703,AU000000MQG1,MACQUARIE GROUP LIMITED,Australia,"Financial intermediation, except insurance and pension funding (65)",-0.000665792,-0.000956995,0,-0.04127822142600897,0.10292426239439273,0.39175628261005296,0,-0.21911234559640705
704,BRBBASACNOR3,BANCO DO BRASIL SA,Brazil,"Financial intermediation, except insurance and pension funding (65)",-0.000652212,-0.00066427,0,-0.04127822142600897,0.10292426239439273,0.3946003642016054,0,-0.1709527048530724
706,AU000000BOQ8,BANK OF QUEENSLAND LIMITED,Australia,"Financial intermediation, except insurance and pension funding (65)",-0.000626631,-0.000581989,0,-0.04127822142600897,0.10292426239439273,0.39539979669775205,0,-0.28882716584937274
707,GB0002405495,SCHRODERS PLC,United Kingdom,"Financial intermediation, except insurance and pension funding (65)",-0.000396587,-0.000407932,1,-0.04127822142600897,0.10292426239439273,0.397090913990709,0,-0.329363644135228
708,SE0000148884,SKANDINAVISKA ENSKILDA BANKEN,Sweden,"Financial intermediation, except insurance and pension funding (65)",-0.000308354,-0.00033067199999999995,1,-0.04127822142600897,0.10292426239439273,0.39784156304276586,0,0.11627906976744178
709,SE0007100599,SVENSKA HANDELSBANKEN AB,Sweden,"Financial intermediation, except insurance and pension funding (65)",-0.000193738,-0.00019412,1,-0.04127822142600897,0.10292426239439273,0.3991682861770716,0,-0.5037832310838446
710,SE0000242455,SWEDBANK AB,Sweden,"Financial intermediation, except insurance and pension funding (65)",0.000291067,-0.000753981,1,-0.04127822142600897,0.10292426239439273,0.39372874270135855,0,-0.2394301836812304
711,GB0002148343,RATHBONE BROTHERS PLC,United Kingdom,"Financial intermediation, except insurance and pension funding (65)",0.001099308,0.001002104,1,-0.04127822142600897,0.10292426239439273,0.41079065754191285,0,-0.2980715080230086
714,191216100,THE COCA-COLA CO,United States,Manufacture of beverages,-0.045577308,-0.065489181,0,-0.05489412333333336,0.38837690991760937,-0.027280349052970946,0,1.7576927916234482
715,713448108,PEPSICO INC.,United States,Manufacture of beverages,-0.025479014,-0.028360652000000007,0,-0.05489412333333336,0.38837690991760937,0.0683188692627535,0,-0.13150593439437622
716,115637209,BROWN-FORMAN CORPORATION,United States,Manufacture of beverages,-0.020336301,-0.018368791,0,-0.05489412333333336,0.38837690991760937,0.09404609646099164,0,-0.3294893424131636
717,01AC10000,ARCA CONTINENTAL SAB DE CV,Mexico,Manufacture of beverages,-0.041958909,-0.047699408,0,-0.05489412333333336,0.38837690991760937,0.018525085167549356,0,-0.3421621509054623
718,P32032131,FOMENTO ECONOMICO MEXICANO S.A.B. DE C.V.,Mexico,Manufacture of beverages,-0.021116396000000003,-0.03149407,0,-0.05489412333333336,0.38837690991760937,0.060250887052727894,0,-0.15841663927442823
719,60871R209,MOLSON COORS BREWING COMPANY,United States,Manufacture of beverages,-0.065962334,-0.044480543,0,-0.05489412333333336,0.38837690991760937,0.026813077882365626,0,0.1577916133806175
720,CLP9796J1008,CONCHA Y TORO WINERY INC,Chile,Manufacture of beverages,-1.904096525,-1.532198869,0,-0.05489412333333336,0.38837690991760937,-3.8037913890917547,-1,1.9861826622426275
721,AU000000TWE9,TREASURY WINE ESTATES LTD,Australia,Manufacture of beverages,-0.183027901,-0.15705718400000002,0,-0.05489412333333336,0.38837690991760937,-0.26305132477710796,0,-0.38091963982751975
723,CLP249051044,COMPANIA CERVECERIAS UNIDAS SA,Chile,Manufacture of beverages,-0.06415653,-0.060311122,0,-0.05489412333333336,0.38837690991760937,-0.013947787647354761,0,0.28525549971396086
724,AU000000CCL2,COCA-COLA AMATIL LIMITED,Australia,Manufacture of beverages,-0.041680617,-0.04532199,0,-0.05489412333333336,0.38837690991760937,0.02464650469402004,0,-0.13177197463452547
725,BE0974293251,ANHEUSER BUSCH INBEV NV,Belgium,Manufacture of beverages,-0.033887361,-0.042375165,1,-0.05489412333333336,0.38837690991760937,0.03223404382096026,0,-0.019184673092920598
726,DK0010181759,CARLSBERG AS,Denmark,Manufacture of beverages,-0.024145627000000003,-0.02765326,1,-0.05489412333333336,0.38837690991760937,0.07014027517524732,0,-0.07126319612162246
727,KR7005300009,"LOTTE CHILSUNG BEVERAGE CO., LTD.",South Korea,Manufacture of beverages,-0.02159389,-0.02156237,0,-0.05489412333333336,0.38837690991760937,0.08582321060333989,0,0.09588431904984464
728,NL0000008977,HEINEKEN HOLDING,Netherlands,Manufacture of beverages,-0.018987777,-0.019998003,1,-0.05489412333333336,0.38837690991760937,0.08985117148374308,0,0.01900647036909709
729,NL0000009165,HEINEKEN NV,Netherlands,Manufacture of beverages,-0.017098474,-0.020153592,1,-0.05489412333333336,0.38837690991760937,0.08945055806923033,0,0.026934571875945477
730,JP3258000003,KIRIN HOLDINGS COMPANY LIMITED.,Japan,Manufacture of beverages,-0.016274821999999998,-0.017492716999999998,0,-0.05489412333333336,0.38837690991760937,0.09630182788484445,0,-0.12605220909577905
731,JP3116000005,ASAHI GROUP HOLDINGS LIMITED,Japan,Manufacture of beverages,-0.015842603,-0.015360464,0,-0.05489412333333336,0.38837690991760937,0.10179199206698479,0,0.1592771521526433
733,FR0000120693,PERNOD RICARD,France,Manufacture of beverages,-0.014506336000000003,-0.016081111000000002,1,-0.05489412333333336,0.38837690991760937,0.09993645693706966,0,-0.19845552852025172
734,GB0002374006,DIAGEO PLC,United Kingdom,Manufacture of beverages,-0.01309873,-0.014348335,1,-0.05489412333333336,0.38837690991760937,0.10439804040341837,0,-0.1109352534568494
